Nom Ticket	date	heure	entreprise	adresse	Ville	code postal	telephone	siren	produits : quantité, prix unitaire, somme prix	nombre articles	total	paiement intermediaire : montant, moyen paiement, monnaie rendue	montant paye
37	2017-02-23	12:04:59	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'3X_TW?X_150G_R37': (1, 1.13, 1.13), 'NOUILLES_THAI_PLT_R37': (1, 4.11, 4.11)}	2	5.24	{'paiementintermediaire315': (5.24, 'CB EMV SANS CONTACT EUR', None)}	5.24
370	2017-05-14	12:24:56	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'_250_?R_BAGUETTE_CRF_R370': (1, 1.0, 1.0), '350G__?OULOMMIERS_R370': (1, 2.34, 2.34), '4X_MA?NUM_FRAISE_R370': (1, 3.54, 3.54), 'CITR0N_JAUNE_R370': (1, 0.61, 0.61), 'ESC.POULET_BLANC_R370': (1, 4.55, 4.55), 'FILET_PLT_BLCX6SF_R370': (1, 6.36, 6.36), 'GRIGN?T.PLT_BARBEC_R370': (1, 2.88, 2.88), 'GRIGN?T.PLT_NATURE_R370': (1, 2.77, 2.77), 'KG_CO?TE_RDF_R370': (1, 3.43, 3.43), 'KIT_P?NADILLAS__R370': (2, 6.22, 12.44), 'MINI_?AUCIS.NAT.MA_R370': (1, 3.01, 3.01), 'MOZZA?ELLA_BIO_CRF__R370': (2, 1.17, 2.34), 'PEREN?_CAMPAGNE._R370': (1, 1.99, 1.99), 'POIVR?NS_R370': (1, 0.99, 0.99), 'PREFOU_CHEVRE_R370': (1, 4.8, 4.8), 'T0MAT?S_BIO_BQ_5OOGR_R370': (1, 2.95, 2.95), 'X4_AM?NDE_MAGNUM_R370': (1, 3.11, 3.11)}	19	59.11	{'paiementintermediaire316': (59.11, 'CARTE BANCAIRE EMV EUR', None)}	59.11
372	2017-05-03	11:52:45	City_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'320G__SAL.MONTMARTR_R372': (1, 3.74, 3.74), 'BANANE_R372': (1, 0.29, 0.29), 'CAROTTE_RAPE_BIO_R372': (1, 1.6, 1.6), 'ORANGE_R372': (1, 0.79, 0.79), 'POMME_CHANTECLERC_R372': (1, 1.58, 1.58)}	5	8.0	{'paiementintermediaire318': (8.0, 'CB EMV SANS CONTACT EUR', None)}	8.0
378	2017-02-25	17:56:16	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'EAU_CRISTALINE_X6_R378': (1, 1.2, 1.2)}	1	1.2	{'paiementintermediaire323': (1.2, 'ESPECES', None)}	1.2
379	2017-05-31	12:06:50	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'320G__?LDE_STOCKHOL_R379': (1, 4.23, 4.23), 'Y.G0U?MAND_RHUBARB_R379': (1, 1.4, 1.4)}	2	5.63	{'paiementintermediaire324': (10.0, 'ESPECES', 4.37)}	5.63
380	2017-05-29	11:56:40	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'2X90G_MOUSSE_CHOCO_R380': (1, 2.55, 2.55), '500G__CAROT.RAP.CRF_R380': (1, 1.17, 1.17), 'TABOULE_VOLAILLE_R380': (1, 1.7, 1.7)}	3	5.42	{'paiementintermediaire325': (5.42, 'CB EMV SANS CONTACT EUR', None)}	5.42
382	2017-05-05	13:25:44	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'300G__RINCE_VANILL_R382': (1, 1.36, 1.36), 'VACH._UI_RIT_12P0R_R382': (1, 1.7, 1.7)}		3.06	{'paiementintermediaire326': (20.0, 'ESPECES', 16.94)}	3.06
383	2017-03-31	13:31:33	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BANANE_R383': (1, 0.34, 0.34), 'CRF_SALADE_SAUMON_R383': (1, 3.32, 3.32), 'FOUGASSETTE_BLEU&NOI_R383': (1, 2.7, 2.7)}	3	6.36	{'paiementintermediaire327': (6.36, 'CARTE BANCAIRE EMV EUR', None)}	6.36
373	2017-05-23	12:06:14	Chloé_city	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'KIND?_SCHOKOBONS_R373': (1, 3.43, 3.43), 'TOMAT?_JAUNE_BQ_250G___R373': (2, 2.95, 5.9)}		9.33	{'paiementintermediaire319': (9.33, 'CB EMV SANS CONTACT EUR', None)}	9.33
374	2017-05-29	19:14:18	City_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'AVOCAT_R374': (1, 1.5, 1.5), 'CONCOMBRE_R374': (1, 0.95, 0.95), 'EVIAN_NEW_1.5L_R374': (1, 0.59, 0.59), 'PUNAISE_COULEUR_R374': (1, 1.22, 1.22), 'YRT_VERRE_VANILLE_R374': (1, 1.76, 1.76)}	5	6.02	{'paiementintermediaire320': (7.02, 'ESPECES', 1.0)}	6.02
375	2017-06-06	11:43:58	citu_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'CHILI_CON_CARNE_CR_R375': (1, 3.37, 3.37), 'DESS.POMMES_SS_CRF_R375': (1, 0.93, 0.93)}	2	4.3	{'paiementintermediaire321': (4.3, 'CARTE BANCAIRE EMV EUR', None)}	4.3
377	2017-03-06	17:27:52	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'200G_HOUNMOUS_CRF_R377': (1, 1.79, 1.79), 'BAGUETTE_250G__R377': (1, 0.84, 0.84), 'BRK_SQR_4L_PJ_POMM_R377': (1, 1.59, 1.59), 'CONCOMBRE_R377': (1, 1.2, 1.2)}	4	5.42	{'paiementintermediaire322': (5.42, 'CARTE BANCAIRE EMV EUR', None)}	5.42
384	2017-03-30	18:00:58	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'100G__AM/MYRT.LINDT_R384': (1, 1.66, 1.66)}	1	1.68	{'paiementintermediaire328': (1.68, 'CB EMV SANS CONTACT EUR', None)}	1.68
386	2017-03-21	19:28:21	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'250ML_SOJA_CUISINE_R386': (1, 1.3, 1.3), '300G__PRINCE_CHOCOL_R386': (1, 1.36, 1.36), '30X_TAB_VSL_EN_1_R386': (1, 7.7, 7.7), '6_RLX_P.H.2PLI_CRF_R386': (1, 1.49, 1.49), 'CERNEAUX_DAUPH.RDF_R386': (1, 3.92, 3.92), 'LEGUME_DU_SUD_IL_R386': (1, 2.41, 2.41), 'LESS.FR.ETE_MVERT_R386': (1, 8.05, 8.05), 'LT_1/2E.BI0_CRF_1L_R386': (1, 1.05, 1.05)}	8	27.28	{'paiementintermediaire329': (50.0, 'ESPECES', 22.72)}	27.28
394	2017-04-20	19:16:07	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'OLIVE_DENOYAUTEE_R394': (1, 2.84, 2.84), 'TOMAT?_JAUNE_BQ_250G__R394': (1, 2.95, 2.95)}	2	5.79	{'paiementintermediaire333': (5.79, 'CARTE BANCAIRE EMV EUR', None)}	5.79
395	2017-05-10	18:36:25	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'350G_AUCE_PROVENC_R395': (1, 1.48, 1.48), 'CHAMP_GNONS_BRUNS_25_R395': (1, 1.95, 1.95), 'MOZZA_BOULE_GALBAN__R395': (2, 1.06, 2.12), 'PAT.P_ZZA_CRF_260G_R395': (1, 1.26, 1.26)}	5	6.81	{'paiementintermediaire334': (6.81, 'CB EMV SANS CONTACT EUR', None)}	6.81
396	2017-04-27	17:46:28	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'SAC_POIGN_R396': (1, 0.15, 0.15)}	1	0.15	{'paiementintermediaire335': (0.5, 'ESPECES', 0.35)}	0.15
390	2017-05-19	13:11:05	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'PIM_S_FRAMBOISE_LU_R390': (1, 1.31, 1.31), 'SALADE_PATE_JBON_R390': (1, 3.32, 3.32)}	2	4.63	{'paiementintermediaire330': (4.63, 'CB EMV SANS CONTACT EUR', None)}	4.63
391	2017-05-12	17:11:08	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'75_BDX_ROS_CAF_ML_R391': (1, 3.89, 3.89), 'KINDER_SCHOKOBONS_R391': (1, 4.87, 4.87), 'TOMATE_JAUNE_BQ_250G__R391': (1, 2.95, 2.95)}	3	11.71	{'paiementintermediaire331': (11.71, 'CB EMV SANS CONTACT EUR', None)}	11.71
393	2017-05-11	19:12:58	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'FLUTES_FEUIL.TONAT__R393': (2, 1.52, 3.3), 'GRESSINS_SESAME_HO_R393': (1, 1.41, 1.41), 'GUACAMOLE_175G_R393': (1, 4.0, 4.0), 'TARTINABLE_AU_THON_R393': (1, 3.3, 3.3), 'TEPENADE_VERTE_R393': (1, 2.13, 2.13)}	6	13.88	{'paiementintermediaire332': (13.88, 'CARTE BANCAIRE EMV EUR', None)}	13.88
397	2017-05-04	12:25:45	city_CRF-CITY_LA_ROCHELLE_	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'8XD0S_SENSEO_CAPP._R397': (1, 2.99, 2.99), 'GOUTE_DORE_CACAO_R397': (1, 1.22, 1.22), 'PARME_TIER_CANARD_R397': (1, 4.73, 4.73), 'SAC_C_ISSE_PAPIER_R397': (1, 0.1, 0.1), 'VACHE_A_BOIRE_VANI_R397': (1, 2.07, 2.07)}		11.11	{'paiementintermediaire336': (11.11, 'CB EMV SANS CONTACT EUR', None)}	11.11
400	2017-05-05	11:46:18	CRF-CITY_LA_ROCHELLE_^	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BANANE_BIO_R400': (1, 2.96, 2.96)}	1	2.96	{'paiementintermediaire340': (5.0, 'ESPECES', 2.04)}	2.96
401	2017-05-04	12:25:06	City_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'PIM_S_FRAMBOISE_R401': (1, 1.31, 1.31), 'SALADE_C0NCHIGLIE_R401': (1, 3.3, 3.3), 'SDW_TRI_JBN_CHEDDA_R401': (1, 1.74, 1.74)}	3	6.35	{'paiementintermediaire341': (6.35, 'CARTE BANCAIRE EMV EUR', None)}	6.35
402	2015-10-08	09:13:10	Carrefour_city	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'EAU_SCE_MONTAG.CRF__R402': (2, 0.31, 0.62)}	3	1.71	{'paiementintermediaire342': (1.71, 'CARTE BANCAIRE EMV EUR', None)}	1.71
403	2017-04-27	11:55:33	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'400G_PLT_PATES_LEG_R403': (1, 5.19, 5.19), 'AVOCAT_R403': (1, 1.5, 1.5), 'CHAUSSONS_AUX_POMMES_R403': (1, 1.6, 1.6), 'ORANGE_NON_TRAITEE_F_R403': (1, 0.83, 0.83)}	4	9.12	{'paiementintermediaire343': (10.0, 'ESPECES', 0.88)}	9.12
405	2017-03-20	18:01:28	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'_250_GR_BAGUETTE_CRF_R405': (1, 1.0, 1.0), '8P_1L_LAIT_1/2ECRE__R405': (2, 0.86, 1.72), 'COOKIES_TT_CHOCO_R405': (1, 0.98, 0.98), 'CRISTALINE_1.5L_R405': (1, 0.2, 0.2)}	5	3.9	{'paiementintermediaire344': (3.9, 'CARTE BANCAIRE EMV EUR', None)}	3.9
398	2017-05-02	11:51:51	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'COUSCOUS_CRF_440G__R398': (1, 3.26, 3.26), 'SEL_DE_GUERANDE_R398': (1, 1.61, 1.61), 'VACHE_A_BOIRE_VANI_R398': (1, 1.99, 1.99)}	3	6.86	{'paiementintermediaire337': (6.86, 'CB EMV SANS CONTACT EUR', None)}	6.86
399	2017-05-03	11:20:04	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'6_OEU?_PLEIN_AIR_G_R399': (1, 1.75, 1.75), 'AUBERGINE_R399': (1, 0.56, 0.56), 'BANAN?_R399': (1, 1.32, 1.32), 'BISC._OJA_ORANGE_R399': (1, 2.04, 2.04), 'CAROT_E_R399': (1, 1.15, 1.15), 'COURG?ETTE_R399': (1, 0.81, 0.81), '0IGN0N_JAUNE_FLT_1KG_R399': (1, 1.4, 1.4), 'TAMPAX_COMPAK_SUP._R399': (1, 3.81, 3.81), 'T0MAT?_GRAPPE_R399': (1, 1.92, 1.92)}	9	14.76	{'paiementintermediaire338': (14.76, 'CARTE BANCAIRE EMV EUR', None)}	14.76
4	2017-02-27	12:24:45	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'85G_VERRINE_TIRANI_R4': (1, 2.01, 2.01), 'PARMENTIER_CANARD_R4': (1, 4.73, 4.73)}	2	6.74	{'paiementintermediaire339': (6.74, 'CB EMV SANS CONTACT EUR', None)}	6.74
406	2017-04-27	12:11:34	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'CAROT.RAP.CRF_300G_R406': (1, 0.7, 0.7), 'MOUSSE_AU_CHOCOLAT_R406': (1, 3.11, 3.11), 'TABOUL.ORIENT.300G__R406': (1, 0.94, 0.94)}	3	4.75	{'paiementintermediaire345': (4.75, 'CB EMV SANS CONTACT EUR', None)}	4.75
412	2017-04-21	09:33:08	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'CHAUSSONS_AUX_POMMES_R412': (1, 1.6, 1.6), 'CRF_CAFE_BIO_DOUX_R412': (1, 2.29, 2.29)}	2	3.89	{'paiementintermediaire350': (3.89, 'CARTE BANCAIRE EMV EUR', None)}	3.89
413	2017-04-24	11:46:48	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'180G__QUINOA_B0ULG_R413': (1, 2.77, 2.77), 'DESS.FRTS_POM/PEC/_R413': (1, 1.68, 1.68), 'SALADE_SAUMON_FUME_R413': (1, 3.3, 3.3), 'VACHE_A_BOIRE_VANI_R413': (1, 1.99, 1.99)}	4	9.74	{'paiementintermediaire351': (9.74, 'CB EMV SANS CONTACT EUR', None)}	9.74
414	2016-11-12	14:27:16	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'1L_LT_1/2EC_LACTEL_R414': (1, 0.93, 0.93), '240G_BROWNIES_INDI_R414': (1, 2.26, 2.26), '4X100G__YOPA_FR_R414': (1, 2.08, 2.08), 'CRISTALINE_1.5L_R414': (1, 0.2, 0.2), 'LIQUIDE_VSL_CITRON_R414': (1, 1.13, 1.13), 'OEUFS_BIO_X6_RDF_R414': (1, 2.15, 2.15), 'RIZ_LONG_GRAIN_U.B_R414': (1, 1.91, 1.91), 'TROPICANA_ORANGE_R414': (1, 2.11, 2.11)}	8	12.77	{'paiementintermediaire352': (12.77, 'CARTE BANCAIRE EMV EUR', None)}	12.77
408	2017-04-27	11:55:59	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BQ_4FRT_GOLDEN_RDF_R408': (1, 3.5, 3.5), 'SABLES_TOUT_CHOCO_R408': (1, 1.51, 1.51)}	2	5.01	{'paiementintermediaire346': (5.01, 'CB EMV SANS CONTACT EUR', None)}	5.01
409	2017-04-28	11:55:14	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BUDDH__BOL_FALAFEL_R409': (1, 5.5, 5.5), 'C00K?S_CHOCO_184G_R409': (1, 1.89, 1.89), 'POMEL?_ROSE_PIECE_R409': (1, 0.95, 0.95), 'POMME_BIO_X4_R409': (1, 3.95, 3.95)}		12.29	{'paiementintermediaire347': (12.29, 'CARTE BANCAIRE EMV EUR', None)}	12.29
41	2017-02-27	12:25:06	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'220G__SDW_VIEN.THON_R41': (1, 2.18, 2.18), 'C0CA_COLA_50CL_R41': (1, 1.3, 1.3)}	2	3.48	{'paiementintermediaire348': (3.48, 'CB EMV SANS CONTACT EUR', None)}	3.48
411	2016-10-31	17:34:01	Carrefour_city	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'1L_LT_1/2EC_LACTEL_R411': (1, 0.93, 0.93), '300G__BISC0TT.CRF_R411': (1, 0.85, 0.85), '4X100G__YOPA_FR_R411': (1, 2.08, 2.08), 'BAGUETTE_250G__R411': (1, 0.84, 0.84)}	4	4.7	{'paiementintermediaire349': (10.0, 'ESPECES', 5.3)}	4.7
415	2016-12-02	17:24:04	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'_250_GR_BAGUETTE_CRF_R415': (1, 1.0, 1.0), '1KG_TOMATES_FLT_DIS?_R415': (1, 2.2, 2.2), '6_OEUF_PLEIN_AIR_R415': (1, 1.75, 1.75), 'CITRONS_JAUNE_R415': (1, 1.5, 1.5)}	4	6.45	{'paiementintermediaire353': (6.45, 'CARTE BANCAIRE EMV EUR', None)}	6.45
419	2017-04-07	13:07:26	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'320G__?AL.MONTMARTR_R419': (1, 3.74, 3.74), 'BANANE_R419': (1, 0.27, 0.27), 'CAROT?E_RAPE_BIO_R419': (1, 1.6, 1.6), 'CLEMENTINE_R419': (1, 1.66, 1.66), 'EAU_CRISTALINE_X6_R419': (1, 1.2, 1.2), 'POMME_CHANTECLERC_R419': (1, 1.42, 1.42)}	6	9.89	{'paiementintermediaire357': (9.89, 'CARTE BANCAIRE EMV EUR', None)}	9.89
420	2017-03-27	12:48:01	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'320G__LDE_ROMA_JBN_R420': (1, 3.74, 3.74), 'BANANI_R420': (1, 0.35, 0.35), 'CAROTE_RAPE_BIP_R420': (1, 1.6, 1.6), 'CLEMENTINE_R420': (1, 1.19, 1.19), 'EAU_C?STALINE_X6_R420': (1, 1.2, 1.2)}	5	8.08	{'paiementintermediaire358': (8.08, 'CB EMV SANS CONTACT EUR', None)}	8.08
421	2017-03-28	12:23:14	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'200G_TABOULE_ORIEN_R421': (1, 1.37, 1.37), '320G__SALADE_ANTIBE_R421': (1, 3.74, 3.74), 'BANANE_R421': (1, 0.34, 0.34), 'CLEMENTINE_R421': (1, 1.3, 1.3), 'POMME_CHANTECLERC_R421': (1, 1.15, 1.15)}	5	7.9	{'paiementintermediaire359': (7.9, 'CB EMV SANS CONTACT EUR', None)}	7.9
416	2017-04-03	19:37:26	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BP_1L_LAIT_1/2ECRE_R416': (1, 0.86, 0.86), 'CRISTALINE_1.5L__R416': (2, 0.2, 0.4), 'PUR_JUS_ORANGE_R416': (1, 1.82, 1.82)}	4	3.08	{'paiementintermediaire354': (3.08, 'CARTE BANCAIRE EMV EUR', None)}	3.08
417	2017-01-16	17:48:23	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'4X115_RIZ_AU_LAIT_R417': (1, 1.43, 1.43), 'P.J.MULTIFRUITS_1L_R417': (1, 1.96, 1.96)}	2	3.39	{'paiementintermediaire355': (5.0, 'ESPECES', 1.61)}	3.39
418	2017-04-07	20:01:19	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'_250_GR_BAGUETTE_CRF_R418': (1, 1.0, 1.0), '50_CL_EAU_R418': (1, 0.8, 0.8), 'CRISTALINE_1.5L_R418': (1, 0.2, 0.2), 'P.J.MULTIFRVITS_1L_R418': (1, 1.96, 1.96)}	4	3.96	{'paiementintermediaire356': (3.96, 'CARTE BANCAIRE EMV EUR', None)}	3.96
422	2017-04-13	14:03:17	city_CRF-City_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'320G_SALADE_ANTIBE_R422': (1, 3.74, 3.74), 'BANANE_R422': (1, 0.35, 0.35), 'BISC.S0JA_ORANGE_R422': (1, 2.04, 2.04), 'COUNTRY_CRISP_NOIX_R422': (1, 3.69, 3.69), 'MELON_CHARENTAIS_GRO_R422': (1, 2.5, 2.5), 'NARTA_DEO_PR0T.5_R422': (1, 3.32, 3.32), 'POMME_ROYAL_GALA_R422': (1, 0.52, 0.52)}	7	16.16	{'paiementintermediaire360': (20.0, 'ESPECES', 3.84)}	16.16
426	2017-04-18	18:38:02	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BANANE_R426': (1, 1.05, 1.05), 'PT_ST_VARIETE_MX_R426': (1, 1.65, 1.65), 'SDW_TRI_JBN_CHEDDA_R426': (1, 1.74, 1.74), 'X16_CHOCOLAT_BN_R426': (1, 1.23, 1.23)}	4	5.67	{'paiementintermediaire364': (5.67, 'CARTE BANCAIRE EMV EUR', None)}	5.67
43	2017-01-13	16:58:59	City_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'GUIGNETTE_ROUGE_R43': (1, 7.95, 7.95), 'GUIGNETTE_VERT_75CL__R43': (3, 7.95, 23.85), 'T_BIERE_X4_R43': (1, 8.5, 8.5)}	5	40.3	{'paiementintermediaire365': (40.3, 'ESPECES', None)}	40.3
430	2017-02-24	18:59:16	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'1L_LT_1/2EC_LACTEL__R430': (2, 0.93, 1.86), 'CRISTALINE_1.5L__R430': (2, 0.2, 0.4)}	4	2.26	{'paiementintermediaire366': (2.26, 'CARTE BANCAIRE EMV EUR', None)}	2.26
432	2017-04-03	18:57:52	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'175G__PESTO_RUSTICO_R432': (1, 2.1, 2.1), '500G__COQUILL.CRF_R432': (1, 0.63, 0.63), '500G__PAIN_DE_MIE_R432': (1, 1.2, 1.2), 'BAGUETTE_250G__R432': (1, 0.84, 0.84), 'EMMENTAL_RAPE_CRF_R432': (1, 1.54, 1.54), 'TERRINE_CANARD_CRF_R432': (1, 1.66, 1.66)}	7	11.18	{'paiementintermediaire367': (11.18, 'CARTE BANCAIRE EMV EUR', None)}	11.18
433	2017-04-03	16:56:11	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'BAGUE_TE_250G__R433': (1, 0.84, 0.84), 'HARRY_AMS_NATURE_R433': (1, 1.16, 1.16), 'MAOUE_EAUX_SAUPIQU_R433': (1, 1.8, 1.8), 'SAUMO_FUME_NORVEG_R433': (1, 6.44, 6.44), 'TABOULE_VOLAILLE_R433': (1, 1.7, 1.7), 'TERRTINE_CANARD_CRF_R433': (1, 1.66, 1.66)}	9	21.35	{'paiementintermediaire368': (21.35, 'CARTE BANCAIRE EMV EUR', None)}	21.35
423	2017-04-08	19:21:26	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'200G_TZATZIKI_CRF_R423': (1, 1.81, 1.81), '240G__BROWNIE_TT_CH_R423': (1, 2.67, 2.67), 'BAGUETTE_250G_R423': (1, 0.84, 0.84), 'TOMATE_CERISES_R423': (1, 0.99, 0.99), 'X4_M.SUBITE_BLC_R423': (1, 4.52, 4.52)}	5	10.83	{'paiementintermediaire361': (10.83, 'CB EMV SANS CONTACT EUR', None)}	10.83
424	2017-04-13	20:51:33	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'PIZZ.?HEV.CRF_440G__R424': (1, 2.9, 2.9), 'PIZZA_MOZZAR.RISTO_R424': (1, 2.69, 2.69)}	2	5.67	{'paiementintermediaire362': (5.67, 'CB EMV SANS CONTACT EUR', None)}	5.67
